Membership Type,LongTrip,Lat,Long,Year,Month,Temp,TripCount,Month_Jan,Month_Feb,Month_Mar,Month_Apr,Month_May,Month_Jun,Month_Jul,Month_Aug,Month_Sep,Month_Oct,Month_Nov,Month_Dec
Walk Up,1,30.2642,-97.73294,2016,11,64.6,58,0,0,0,0,0,0,0,0,0,0,1,0
Local30,1,30.28585,-97.74182,2018,6,85.4,3,0,0,0,0,0,1,0,0,0,0,0,0
Walk Up,0,30.27691,-97.75156,2016,5,73.5,35,0,0,0,0,1,0,0,0,0,0,0,0
Local30,0,30.28063,-97.73813,2017,7,86.9,9,0,0,0,0,0,0,1,0,0,0,0,0
24 Hour Walk Up Pass,1,30.27267,-97.74083,2019,1,50.1,22,1,0,0,0,0,0,0,0,0,0,0,0
Local365,0,30.27633,-97.7412,2015,5,74.0,2,0,0,0,0,1,0,0,0,0,0,0,0
Walk Up,0,30.26993,-97.74212,2015,7,83.1,47,0,0,0,0,0,0,1,0,0,0,0,0
Local365,1,30.28347,-97.73743,2021,4,65.2,79,0,0,0,1,0,0,0,0,0,0,0,0
Walk Up,0,30.26709,-97.73933,2015,5,74.0,84,0,0,0,0,1,0,0,0,0,0,0,0
Local365,1,30.26924,-97.73968,2017,12,50.4,1,0,0,0,0,0,0,0,0,0,0,0,1
Local31,1,30.28978,-97.74026,2021,3,62.4,2,0,0,1,0,0,0,0,0,0,0,0,0
Walk Up,0,30.25527,-97.71635,2018,1,46.6,7,1,0,0,0,0,0,0,0,0,0,0,0
U.T. Student Membership,0,30.27329,-97.73821,2018,4,64.8,32,0,0,0,1,0,0,0,0,0,0,0,0
Local30,0,30.26619,-97.743477,2014,12,53.3,1,0,0,0,0,0,0,0,0,0,0,0,1
24-Hour Kiosk (Austin B-cycle),1,30.28585,-97.74182,2014,10,71.5,219,0,0,0,0,0,0,0,0,0,1,0,0
Local30,0,30.260241,-97.753822,2018,11,55.8,12,0,0,0,0,0,0,0,0,0,0,1,0
Weekender,0,30.25893,-97.71469,2017,5,75.5,6,0,0,0,0,1,0,0,0,0,0,0,0
U.T. Student Membership,1,30.25116,-97.74908,2021,3,62.4,1,0,0,1,0,0,0,0,0,0,0,0,0
Explorer,1,30.25116,-97.74908,2021,1,52.4,11,1,0,0,0,0,0,0,0,0,0,0,0
Explorer,1,30.28382,-97.74196,2018,12,52.5,4,0,0,0,0,0,0,0,0,0,0,0,1
24-Hour Kiosk (Austin B-cycle),0,30.23949,-97.76535,2014,4,66.9,129,0,0,0,1,0,0,0,0,0,0,0,0
Walk Up,0,30.26458,-97.75716,2015,4,69.5,174,0,0,0,1,0,0,0,0,0,0,0,0
24 Hour Walk Up Pass,0,30.25116,-97.74908,2021,10,71.4,8,0,0,0,0,0,0,0,0,0,1,0,0
24 Hour Walk Up Pass,1,30.28347,-97.73743,2020,1,54.8,4,1,0,0,0,0,0,0,0,0,0,0,0
Walk Up,0,30.2598,-97.72341,2016,8,83.0,7,0,0,0,0,0,0,0,1,0,0,0,0
Local365,0,30.23949,-97.76535,2017,2,63.7,122,0,1,0,0,0,0,0,0,0,0,0,0
Weekender,0,30.28382,-97.74196,2017,11,63.9,6,0,0,0,0,0,0,0,0,0,0,1,0
Weekender,0,30.26686,-97.74945,2018,5,79.2,5,0,0,0,0,1,0,0,0,0,0,0,0
Local365,0,30.25893,-97.71469,2014,12,53.3,9,0,0,0,0,0,0,0,0,0,0,0,1
Walk Up,0,30.26976,-97.75316,2016,7,86.4,60,0,0,0,0,0,0,1,0,0,0,0,0
Explorer,1,30.26043,-97.73935,2020,6,81.5,2,0,0,0,0,0,1,0,0,0,0,0,0
Local365,0,30.27646,-97.7719,2019,3,58.6,20,0,0,1,0,0,0,0,0,0,0,0,0
Local365,0,30.26686,-97.74945,2017,11,63.9,186,0,0,0,0,0,0,0,0,0,0,1,0
Explorer,0,30.26204,-97.76143,2018,4,64.8,3,0,0,0,1,0,0,0,0,0,0,0,0
U.T. Student Membership,0,30.26498,-97.7466,2020,2,52.5,1,0,1,0,0,0,0,0,0,0,0,0,0
Explorer,0,30.26498,-97.7466,2019,12,52.6,4,0,0,0,0,0,0,0,0,0,0,0,1
Local365,0,30.27329,-97.73821,2016,1,49.3,26,1,0,0,0,0,0,0,0,0,0,0,0
Local30,0,30.27631,-97.74476,2017,5,75.5,2,0,0,0,0,1,0,0,0,0,0,0,0
Explorer,1,30.24329,-97.72277,2019,2,56.0,8,0,1,0,0,0,0,0,0,0,0,0,0
Weekender,0,30.26458,-97.75716,2017,8,84.4,14,0,0,0,0,0,0,0,1,0,0,0,0
Walk Up,1,30.26836,-97.73651,2015,10,71.9,70,0,0,0,0,0,0,0,0,0,1,0,0
Local365,1,30.28585,-97.74182,2018,4,64.8,8,0,0,0,1,0,0,0,0,0,0,0,0
Local365,1,30.24251,-97.71755,2021,11,58.4,32,0,0,0,0,0,0,0,0,0,0,1,0
Local365,0,30.24329,-97.72277,2021,8,82.2,49,0,0,0,0,0,0,0,1,0,0,0,0
Weekender,1,30.27584,-97.74733,2015,10,71.9,2,0,0,0,0,0,0,0,0,0,1,0,0
Local365,1,30.24251,-97.71755,2020,2,52.5,11,0,1,0,0,0,0,0,0,0,0,0,0
Local365,1,30.27947,-97.74479,2020,3,67.5,11,0,0,1,0,0,0,0,0,0,0,0,0
Explorer,1,30.26204,-97.76143,2018,7,86.2,6,0,0,0,0,0,0,1,0,0,0,0,0
Local30,1,30.268999,-97.766563,2016,6,82.0,4,0,0,0,0,0,1,0,0,0,0,0,0
U.T. Student Membership,0,30.26043,-97.73935,2021,10,71.4,1,0,0,0,0,0,0,0,0,0,1,0,0
Local30,0,30.26396,-97.73363,2019,5,77.3,5,0,0,0,0,1,0,0,0,0,0,0,0
Weekender,0,30.2603,-97.71864,2018,4,64.8,9,0,0,0,1,0,0,0,0,0,0,0,0
Local30,0,30.25891,-97.74624,2018,7,86.2,22,0,0,0,0,0,0,1,0,0,0,0,0
24 Hour Walk Up Pass,0,30.27329,-97.73821,2019,2,56.0,1,0,1,0,0,0,0,0,0,0,0,0,0
Walk Up,1,30.27206,-97.73866,2017,6,83.4,36,0,0,0,0,0,1,0,0,0,0,0,0
Local30,1,30.28382,-97.74196,2015,2,49.2,2,0,1,0,0,0,0,0,0,0,0,0,0
24 Hour Walk Up Pass,1,30.25578,-97.73991,2019,2,56.0,28,0,1,0,0,0,0,0,0,0,0,0,0
Weekender,1,30.27633,-97.7412,2016,3,63.5,1,0,0,1,0,0,0,0,0,0,0,0,0
Explorer,1,30.26933,-97.74736,2020,2,52.5,6,0,1,0,0,0,0,0,0,0,0,0,0
24 Hour Walk Up Pass,0,30.25116,-97.74908,2020,10,69.6,14,0,0,0,0,0,0,0,0,0,1,0,0
Weekender,0,30.264299,-97.744202,2017,8,84.4,24,0,0,0,0,0,0,0,1,0,0,0,0
Local365,1,30.25578,-97.73991,2019,4,68.2,14,0,0,0,1,0,0,0,0,0,0,0,0
Explorer,1,30.26979,-97.7308,2018,12,52.5,4,0,0,0,0,0,0,0,0,0,0,0,1
Walk Up,0,30.28585,-97.74182,2018,6,85.4,8,0,0,0,0,0,1,0,0,0,0,0,0
Local365,1,30.26498,-97.7466,2021,3,62.4,18,0,0,1,0,0,0,0,0,0,0,0,0
Explorer,0,30.26709,-97.73933,2019,3,58.6,4,0,0,1,0,0,0,0,0,0,0,0,0
Local30,0,30.26924,-97.73968,2015,6,79.1,6,0,0,0,0,0,1,0,0,0,0,0,0
Explorer,0,30.26619,-97.743477,2021,12,62.7,17,0,0,0,0,0,0,0,0,0,0,0,1
24 Hour Walk Up Pass,0,30.26539,-97.74801,2019,5,77.3,4,0,0,0,0,1,0,0,0,0,0,0,0
Walk Up,1,30.26836,-97.73651,2017,10,68.7,74,0,0,0,0,0,0,0,0,0,1,0,0
Explorer,1,30.26993,-97.74212,2019,4,68.2,1,0,0,0,1,0,0,0,0,0,0,0,0
Local30,0,30.24329,-97.72277,2018,11,55.8,1,0,0,0,0,0,0,0,0,0,0,1,0
Local365,1,30.26256,-97.76215,2021,3,62.4,28,0,0,1,0,0,0,0,0,0,0,0,0
Weekender,0,30.28585,-97.74182,2015,12,55.2,1,0,0,0,0,0,0,0,0,0,0,0,1
U.T. Student Membership,1,30.27972,-97.74232,2018,7,86.2,17,0,0,0,0,0,0,1,0,0,0,0,0
Local30,1,30.25218,-97.7487,2015,5,74.0,2,0,0,0,0,1,0,0,0,0,0,0,0
Local365,0,30.26619,-97.743477,2016,11,64.6,236,0,0,0,0,0,0,0,0,0,0,1,0
Local30,0,30.26011,-97.73829,2015,10,71.9,19,0,0,0,0,0,0,0,0,0,1,0,0
Local31,1,30.27206,-97.73866,2021,6,80.3,10,0,0,0,0,0,1,0,0,0,0,0,0
Explorer,0,30.25976,-97.74932,2016,9,80.5,2,0,0,0,0,0,0,0,0,1,0,0,0
Local365,0,30.27206,-97.73866,2021,12,62.7,58,0,0,0,0,0,0,0,0,0,0,0,1
Local30,1,30.24329,-97.72277,2020,4,67.2,5,0,0,0,1,0,0,0,0,0,0,0,0
Explorer,0,30.27486,-97.76484,2020,6,81.5,6,0,0,0,0,0,1,0,0,0,0,0,0
Local365,0,30.26871,-97.72795,2016,10,73.3,21,0,0,0,0,0,0,0,0,0,1,0,0
Local365,0,30.26708,-97.75014,2015,11,61.0,207,0,0,0,0,0,0,0,0,0,0,1,0
Weekender,1,30.27267,-97.74083,2017,9,78.3,14,0,0,0,0,0,0,0,0,1,0,0,0
Weekender,1,30.264341,-97.740441,2016,5,73.5,10,0,0,0,0,1,0,0,0,0,0,0,0
U.T. Student Membership,1,30.27486,-97.76484,2020,12,52.4,5,0,0,0,0,0,0,0,0,0,0,0,1
Walk Up,1,30.27691,-97.75156,2016,2,56.6,58,0,1,0,0,0,0,0,0,0,0,0,0
Explorer,1,30.25527,-97.71635,2019,6,82.3,4,0,0,0,0,0,1,0,0,0,0,0,0
Explorer,0,30.26871,-97.72795,2018,6,85.4,1,0,0,0,0,0,1,0,0,0,0,0,0
Student Membership,0,30.27206,-97.73866,2021,11,58.4,3,0,0,0,0,0,0,0,0,0,0,1,0
Walk Up,1,30.26256,-97.76215,2017,9,78.3,193,0,0,0,0,0,0,0,0,1,0,0,0
24-Hour Kiosk (Austin B-cycle),1,30.260241,-97.753822,2014,3,56.7,441,0,0,1,0,0,0,0,0,0,0,0,0
Weekender,1,30.25116,-97.74908,2015,5,74.0,4,0,0,0,0,1,0,0,0,0,0,0,0
Walk Up,1,30.25976,-97.74932,2016,5,73.5,223,0,0,0,0,1,0,0,0,0,0,0,0
Weekender,0,30.26933,-97.74736,2016,9,80.5,3,0,0,0,0,0,0,0,0,1,0,0,0
Local30,1,30.28585,-97.74182,2017,6,83.4,23,0,0,0,0,0,1,0,0,0,0,0,0
Local30,0,30.28382,-97.74196,2018,5,79.2,12,0,0,0,0,1,0,0,0,0,0,0,0
Local365,1,30.26458,-97.75716,2021,9,78.9,34,0,0,0,0,0,0,0,0,1,0,0,0
Local365,1,30.23949,-97.76535,2017,6,83.4,9,0,0,0,0,0,1,0,0,0,0,0,0
Weekender,1,30.27267,-97.74083,2017,5,75.5,23,0,0,0,0,1,0,0,0,0,0,0,0
Local30,0,30.28382,-97.74196,2017,2,63.7,5,0,1,0,0,0,0,0,0,0,0,0,0
Explorer,1,30.26235,-97.72452,2020,3,67.5,5,0,0,1,0,0,0,0,0,0,0,0,0
Explorer,0,30.260241,-97.753822,2016,11,64.6,3,0,0,0,0,0,0,0,0,0,0,1,0
24 Hour Walk Up Pass,0,30.264299,-97.744202,2020,2,52.5,5,0,1,0,0,0,0,0,0,0,0,0,0
Explorer,1,30.26887,-97.72432,2020,2,52.5,4,0,1,0,0,0,0,0,0,0,0,0,0
Local365,1,30.26709,-97.73933,2017,6,83.4,1,0,0,0,0,0,1,0,0,0,0,0,0
Local30,1,30.25893,-97.71469,2015,1,46.0,1,1,0,0,0,0,0,0,0,0,0,0,0
Walk Up,0,30.26204,-97.76143,2015,11,61.0,61,0,0,0,0,0,0,0,0,0,0,1,0
Local365,1,30.26933,-97.74736,2017,2,63.7,9,0,1,0,0,0,0,0,0,0,0,0,0
Local365,0,30.26396,-97.73363,2017,5,75.5,121,0,0,0,0,1,0,0,0,0,0,0,0
Local30,0,30.23949,-97.76535,2016,10,73.3,55,0,0,0,0,0,0,0,0,0,1,0,0
Local31,1,30.25116,-97.74908,2021,3,62.4,9,0,0,1,0,0,0,0,0,0,0,0,0
24 Hour Walk Up Pass,0,30.26708,-97.75014,2021,4,65.2,8,0,0,0,1,0,0,0,0,0,0,0,0
Weekender,1,30.268999,-97.766563,2015,12,55.2,6,0,0,0,0,0,0,0,0,0,0,0,1
Local365,1,30.2598,-97.72341,2017,10,68.7,17,0,0,0,0,0,0,0,0,0,1,0,0
Local30,1,30.24329,-97.72277,2018,12,52.5,1,0,0,0,0,0,0,0,0,0,0,0,1
Weekender,0,30.26976,-97.75316,2016,7,86.4,8,0,0,0,0,0,0,1,0,0,0,0,0
Weekender,0,30.25976,-97.74932,2016,10,73.3,10,0,0,0,0,0,0,0,0,0,1,0,0
24 Hour Walk Up Pass,1,30.27486,-97.76484,2019,7,84.2,2,0,0,0,0,0,0,1,0,0,0,0,0
U.T. Student Membership,1,30.24329,-97.72277,2021,10,71.4,1,0,0,0,0,0,0,0,0,0,1,0,0
Local365,1,30.26619,-97.743477,2018,3,64.7,17,0,0,1,0,0,0,0,0,0,0,0,0
U.T. Student Membership,0,30.28668,-97.7448,2020,6,81.5,15,0,0,0,0,0,1,0,0,0,0,0,0
Local31,0,30.26235,-97.72452,2021,6,80.3,46,0,0,0,0,0,1,0,0,0,0,0,0
Local365,1,30.27646,-97.7719,2018,7,86.2,24,0,0,0,0,0,0,1,0,0,0,0,0
Local365,1,30.27267,-97.74083,2018,9,80.4,4,0,0,0,0,0,0,0,0,1,0,0,0
U.T. Student Membership,0,30.24892,-97.74992,2018,4,64.8,7,0,0,0,1,0,0,0,0,0,0,0,0
Walk Up,0,30.25866,-97.74848,2016,3,63.5,128,0,0,1,0,0,0,0,0,0,0,0,0
Explorer,1,30.26498,-97.7466,2017,9,78.3,10,0,0,0,0,0,0,0,0,1,0,0,0
Weekender,1,30.27633,-97.7412,2016,6,82.0,1,0,0,0,0,0,1,0,0,0,0,0,0
Local365,0,30.26993,-97.74212,2019,7,84.2,46,0,0,0,0,0,0,1,0,0,0,0,0
Local365,1,30.27633,-97.7412,2017,5,75.5,2,0,0,0,0,1,0,0,0,0,0,0,0
Weekender,1,30.26476,-97.73152,2017,7,86.9,12,0,0,0,0,0,0,1,0,0,0,0,0
Student Membership,0,30.28978,-97.74026,2022,2,46.8,918,0,1,0,0,0,0,0,0,0,0,0,0
Weekender,1,30.268999,-97.766563,2017,9,78.3,32,0,0,0,0,0,0,0,0,1,0,0,0
U.T. Student Membership,0,30.26873,-97.74521,2018,6,85.4,3,0,0,0,0,0,1,0,0,0,0,0,0
Weekender,0,30.25976,-97.74932,2017,7,86.9,7,0,0,0,0,0,0,1,0,0,0,0,0
Walk Up,0,30.268999,-97.766563,2016,5,73.5,86,0,0,0,0,1,0,0,0,0,0,0,0
Local31,1,30.26805,-97.7428,2021,12,62.7,41,0,0,0,0,0,0,0,0,0,0,0,1
Weekender,0,30.26993,-97.74212,2018,6,85.4,2,0,0,0,0,0,1,0,0,0,0,0,0
Explorer,0,30.26498,-97.7466,2015,1,46.0,1,1,0,0,0,0,0,0,0,0,0,0,0
Explorer,0,30.25527,-97.71635,2020,10,69.6,2,0,0,0,0,0,0,0,0,0,1,0,0
Local365,0,30.2642,-97.73294,2015,6,79.1,62,0,0,0,0,0,1,0,0,0,0,0,0
U.T. Student Membership,1,30.27646,-97.7719,2019,3,58.6,17,0,0,1,0,0,0,0,0,0,0,0,0
24-Hour Kiosk (Austin B-cycle),0,30.26498,-97.7466,2014,7,82.8,130,0,0,0,0,0,0,1,0,0,0,0,0
Weekender,1,30.24892,-97.74992,2018,9,80.4,13,0,0,0,0,0,0,0,0,1,0,0,0
Local365,1,30.27267,-97.74083,2016,6,82.0,6,0,0,0,0,0,1,0,0,0,0,0,0
Local365,0,30.26976,-97.75316,2015,4,69.5,310,0,0,0,1,0,0,0,0,0,0,0,0
Local30,1,30.26708,-97.75014,2015,3,58.2,1,0,0,1,0,0,0,0,0,0,0,0,0
Walk Up,0,30.27631,-97.74476,2017,3,67.4,19,0,0,1,0,0,0,0,0,0,0,0,0
Explorer,0,30.26476,-97.73152,2020,10,69.6,3,0,0,0,0,0,0,0,0,0,1,0,0
Local365,1,30.26498,-97.7466,2016,9,80.5,32,0,0,0,0,0,0,0,0,1,0,0,0
Local30,0,30.26836,-97.73651,2015,6,79.1,2,0,0,0,0,0,1,0,0,0,0,0,0
24 Hour Walk Up Pass,1,30.28947,-97.73681,2021,3,62.4,3,0,0,1,0,0,0,0,0,0,0,0,0
Local30,1,30.26291,-97.75765,2015,6,79.1,4,0,0,0,0,0,1,0,0,0,0,0,0
Explorer,0,30.28382,-97.74196,2018,2,55.5,3,0,1,0,0,0,0,0,0,0,0,0,0
24 Hour Walk Up Pass,1,30.26256,-97.76215,2021,10,71.4,42,0,0,0,0,0,0,0,0,0,1,0,0
Explorer,0,30.26386,-97.76365,2020,8,87.0,6,0,0,0,0,0,0,0,1,0,0,0,0
Local365,0,30.26011,-97.73829,2021,4,65.2,23,0,0,0,1,0,0,0,0,0,0,0,0
U.T. Student Membership,1,30.28533,-97.74652,2021,4,65.2,4,0,0,0,1,0,0,0,0,0,0,0,0
Local365,1,30.26709,-97.73933,2015,8,84.2,1,0,0,0,0,0,0,0,1,0,0,0,0
Walk Up,0,30.26836,-97.73651,2016,6,82.0,50,0,0,0,0,0,1,0,0,0,0,0,0
Local30,1,30.26979,-97.7308,2015,7,83.1,28,0,0,0,0,0,0,1,0,0,0,0,0
Walk Up,0,30.28585,-97.74182,2015,10,71.9,50,0,0,0,0,0,0,0,0,0,1,0,0
Local30,1,30.2603,-97.71864,2017,3,67.4,16,0,0,1,0,0,0,0,0,0,0,0,0
Local31,1,30.26024,-97.77379,2020,9,77.0,6,0,0,0,0,0,0,0,0,1,0,0,0
Local30,1,30.26011,-97.73829,2015,2,49.2,1,0,1,0,0,0,0,0,0,0,0,0,0
Local30,0,30.2598,-97.72341,2015,10,71.9,2,0,0,0,0,0,0,0,0,0,1,0,0
Local30,1,30.26011,-97.73829,2019,3,58.6,11,0,0,1,0,0,0,0,0,0,0,0,0
U.T. Student Membership,0,30.27972,-97.74232,2018,7,86.2,107,0,0,0,0,0,0,1,0,0,0,0,0
Local31,1,30.26396,-97.73363,2021,4,65.2,37,0,0,0,1,0,0,0,0,0,0,0,0
Weekender,0,30.26686,-97.74945,2018,9,80.4,4,0,0,0,0,0,0,0,0,1,0,0,0
Local365,0,30.26539,-97.74801,2016,11,64.6,109,0,0,0,0,0,0,0,0,0,0,1,0
Weekender,0,30.26873,-97.74521,2018,8,86.6,8,0,0,0,0,0,0,0,1,0,0,0,0
Local365,0,30.26476,-97.73152,2018,8,86.6,37,0,0,0,0,0,0,0,1,0,0,0,0
Weekender,1,30.27267,-97.74083,2018,9,80.4,8,0,0,0,0,0,0,0,0,1,0,0,0
Local30,0,30.26836,-97.73651,2016,1,49.3,40,1,0,0,0,0,0,0,0,0,0,0,0
Walk Up,1,30.25866,-97.74848,2018,1,46.6,48,1,0,0,0,0,0,0,0,0,0,0,0
Walk Up,1,30.28063,-97.73813,2016,11,64.6,121,0,0,0,0,0,0,0,0,0,0,1,0
Local365,0,30.25116,-97.74908,2019,8,87.2,14,0,0,0,0,0,0,0,1,0,0,0,0
Walk Up,1,30.28063,-97.73813,2017,2,63.7,92,0,1,0,0,0,0,0,0,0,0,0,0
Local30,1,30.26768,-97.74147,2017,9,78.3,21,0,0,0,0,0,0,0,0,1,0,0,0
24 Hour Walk Up Pass,1,30.26709,-97.73933,2019,9,85.3,14,0,0,0,0,0,0,0,0,1,0,0,0
Local365,0,30.24329,-97.72277,2020,2,52.5,22,0,1,0,0,0,0,0,0,0,0,0,0
Local30,1,30.26686,-97.74945,2019,4,68.2,2,0,0,0,1,0,0,0,0,0,0,0,0
Walk Up,0,30.26498,-97.7466,2015,10,71.9,157,0,0,0,0,0,0,0,0,0,1,0,0
Explorer,1,30.28063,-97.73813,2015,6,79.1,2,0,0,0,0,0,1,0,0,0,0,0,0
Explorer,0,30.268999,-97.766563,2019,5,77.3,7,0,0,0,0,1,0,0,0,0,0,0,0
Student Membership,0,30.26709,-97.73933,2021,11,58.4,9,0,0,0,0,0,0,0,0,0,0,1,0
Local30,1,30.26686,-97.74945,2020,6,81.5,15,0,0,0,0,0,1,0,0,0,0,0,0
Walk Up,0,30.24892,-97.74992,2015,4,69.5,53,0,0,0,1,0,0,0,0,0,0,0,0
Local30,0,30.26709,-97.73933,2015,11,61.0,20,0,0,0,0,0,0,0,0,0,0,1,0
Local30,0,30.28382,-97.74196,2016,1,49.3,6,1,0,0,0,0,0,0,0,0,0,0,0
Local365,1,30.28382,-97.74196,2018,4,64.8,8,0,0,0,1,0,0,0,0,0,0,0,0
Local365,1,30.25578,-97.73991,2019,3,58.6,21,0,0,1,0,0,0,0,0,0,0,0,0
Local365,1,30.26719,-97.74695,2015,5,74.0,7,0,0,0,0,1,0,0,0,0,0,0,0
Weekender,0,30.26498,-97.7466,2015,9,80.5,4,0,0,0,0,0,0,0,0,1,0,0,0
Local31,0,30.28947,-97.73681,2021,7,80.8,48,0,0,0,0,0,0,1,0,0,0,0,0
Local365,0,30.26768,-97.74147,2020,9,77.0,33,0,0,0,0,0,0,0,0,1,0,0,0
Local365,0,30.26498,-97.7466,2020,4,67.2,14,0,0,0,1,0,0,0,0,0,0,0,0
Weekender,1,30.26709,-97.73933,2016,6,82.0,5,0,0,0,0,0,1,0,0,0,0,0,0
Local365,1,30.26979,-97.7308,2016,10,73.3,19,0,0,0,0,0,0,0,0,0,1,0,0
Local31,1,30.25116,-97.74908,2021,2,47.4,7,0,1,0,0,0,0,0,0,0,0,0,0
Walk Up,0,30.27267,-97.74083,2017,8,84.4,43,0,0,0,0,0,0,0,1,0,0,0,0
Walk Up,0,30.26924,-97.73968,2018,3,64.7,43,0,0,1,0,0,0,0,0,0,0,0,0
24-Hour Kiosk (Austin B-cycle),1,30.26836,-97.73651,2014,4,66.9,103,0,0,0,1,0,0,0,0,0,0,0,0
U.T. Student Membership,1,30.26458,-97.75716,2019,2,56.0,10,0,1,0,0,0,0,0,0,0,0,0,0
U.T. Student Membership,0,30.28533,-97.74652,2020,1,54.8,34,1,0,0,0,0,0,0,0,0,0,0,0
Local30,1,30.28978,-97.74026,2019,9,85.3,4,0,0,0,0,0,0,0,0,1,0,0,0
Local365,1,30.26024,-97.77379,2020,4,67.2,43,0,0,0,1,0,0,0,0,0,0,0,0
Walk Up,0,30.26686,-97.74945,2015,5,74.0,50,0,0,0,0,1,0,0,0,0,0,0,0
Local365,0,30.24892,-97.74992,2017,4,70.7,12,0,0,0,1,0,0,0,0,0,0,0,0
Local365,0,30.25627,-97.71013,2019,2,56.0,4,0,1,0,0,0,0,0,0,0,0,0,0
Explorer,1,30.26539,-97.74801,2015,7,83.1,1,0,0,0,0,0,0,1,0,0,0,0,0
Local365,0,30.24329,-97.72277,2020,8,87.0,20,0,0,0,0,0,0,0,1,0,0,0,0
Local365,0,30.24329,-97.72277,2018,7,86.2,16,0,0,0,0,0,0,1,0,0,0,0,0
Explorer,1,30.27486,-97.76484,2021,3,62.4,5,0,0,1,0,0,0,0,0,0,0,0,0
Explorer,0,30.26933,-97.74736,2015,7,83.1,2,0,0,0,0,0,0,1,0,0,0,0,0
Local365,1,30.26686,-97.74945,2017,12,50.4,12,0,0,0,0,0,0,0,0,0,0,0,1
Local30,0,30.25976,-97.74932,2016,5,73.5,9,0,0,0,0,1,0,0,0,0,0,0,0
Weekender,1,30.27267,-97.74083,2017,8,84.4,25,0,0,0,0,0,0,0,1,0,0,0,0
24 Hour Walk Up Pass,0,30.268999,-97.766563,2021,11,58.4,10,0,0,0,0,0,0,0,0,0,0,1,0
24 Hour Walk Up Pass,1,30.26619,-97.743477,2020,1,54.8,13,1,0,0,0,0,0,0,0,0,0,0,0
Weekender,1,30.28382,-97.74196,2018,7,86.2,5,0,0,0,0,0,0,1,0,0,0,0,0
Local365,0,30.268999,-97.766563,2021,7,80.8,4,0,0,0,0,0,0,1,0,0,0,0,0
Weekender,1,30.25627,-97.71013,2017,8,84.4,7,0,0,0,0,0,0,0,1,0,0,0,0
Weekender,0,30.25866,-97.74848,2015,7,83.1,10,0,0,0,0,0,0,1,0,0,0,0,0
Walk Up,1,30.26719,-97.74695,2016,6,82.0,103,0,0,0,0,0,1,0,0,0,0,0,0
Explorer,1,30.264341,-97.740441,2016,3,63.5,14,0,0,1,0,0,0,0,0,0,0,0,0
Local30,0,30.26686,-97.74945,2020,1,54.8,1,1,0,0,0,0,0,0,0,0,0,0,0
Explorer,1,30.23949,-97.76535,2017,9,78.3,12,0,0,0,0,0,0,0,0,1,0,0,0
Local365,0,30.27206,-97.73866,2018,4,64.8,47,0,0,0,1,0,0,0,0,0,0,0,0
Walk Up,1,30.23949,-97.76535,2017,12,50.4,46,0,0,0,0,0,0,0,0,0,0,0,1
Local365,0,30.26386,-97.76365,2019,6,82.3,1,0,0,0,0,0,1,0,0,0,0,0,0
Local31,1,30.25527,-97.71635,2021,3,62.4,27,0,0,1,0,0,0,0,0,0,0,0,0
Walk Up,1,30.25891,-97.74624,2016,11,64.6,214,0,0,0,0,0,0,0,0,0,0,1,0
Walk Up,1,30.26873,-97.74521,2016,2,56.6,52,0,1,0,0,0,0,0,0,0,0,0,0
U.T. Student Membership,1,30.24892,-97.74992,2018,6,85.4,3,0,0,0,0,0,1,0,0,0,0,0,0
Explorer,0,30.26498,-97.7466,2018,10,69.5,1,0,0,0,0,0,0,0,0,0,1,0,0
Local365,0,30.28533,-97.74652,2021,9,78.9,119,0,0,0,0,0,0,0,0,1,0,0,0
Local30,1,30.26709,-97.73933,2017,3,67.4,6,0,0,1,0,0,0,0,0,0,0,0,0
Local30,1,30.26011,-97.73829,2015,9,80.5,2,0,0,0,0,0,0,0,0,1,0,0,0
Explorer,1,30.27329,-97.73821,2016,7,86.4,2,0,0,0,0,0,0,1,0,0,0,0,0
Student Membership,0,30.26993,-97.74212,2021,8,82.2,2,0,0,0,0,0,0,0,1,0,0,0,0
Explorer,1,30.28978,-97.74026,2020,10,69.6,2,0,0,0,0,0,0,0,0,0,1,0,0
Explorer,1,30.26805,-97.7428,2017,7,86.9,2,0,0,0,0,0,0,1,0,0,0,0,0
24 Hour Walk Up Pass,1,30.26933,-97.74736,2021,4,65.2,5,0,0,0,1,0,0,0,0,0,0,0,0
Weekender,1,30.266291,-97.768959,2015,10,71.9,62,0,0,0,0,0,0,0,0,0,1,0,0
Weekender,0,30.264341,-97.740441,2018,8,86.6,11,0,0,0,0,0,0,0,1,0,0,0,0
24-Hour Kiosk (Austin B-cycle),1,30.27267,-97.74083,2014,8,85.4,255,0,0,0,0,0,0,0,1,0,0,0,0
Local30,0,30.264299,-97.744202,2018,12,52.5,11,0,0,0,0,0,0,0,0,0,0,0,1
Explorer,1,30.26458,-97.75716,2017,4,70.7,14,0,0,0,1,0,0,0,0,0,0,0,0
Local365,1,30.26074,-97.75784,2014,12,53.3,7,0,0,0,0,0,0,0,0,0,0,0,1
Local365,0,30.26708,-97.75014,2019,3,58.6,105,0,0,1,0,0,0,0,0,0,0,0,0
Walk Up,1,30.26476,-97.73152,2017,8,84.4,18,0,0,0,0,0,0,0,1,0,0,0,0
Local365,1,30.27972,-97.74232,2018,9,80.4,4,0,0,0,0,0,0,0,0,1,0,0,0
